locationId,wing,shelf,bookName,authorName
582334677,CHAP-108 Bookcases (closest to chapel),1.1,Naming the Antichrist: The History of an American Obsession,Robert Fuller
663783884,CHAP-108 Bookcases (closest to chapel),1.1,"Red, White, and Black: The Peoplese of Early America: Second Edition",Gary B. Nash
469931590,CHAP-108 Bookcases (closest to chapel),1.2,Reflections on the Birth of the Elvis Faith,John Strausbaugh
918637221,CHAP-108 Bookcases (closest to chapel),1.1,Religion in American Public Life,A. James Reichley
893104089,CHAP-108 Bookcases (closest to chapel),1.2,Religion in the Secular City: Toward a Postmodern Theology,Harvey Cox
750090925,CHAP-108 Bookcases (closest to chapel),1.1,Restless Souls: The Making of American Spirituality,Leigh Eric Schmidt
210414853,CHAP-108 Bookcases (closest to chapel),1.1,Slavery & Sin: The Fight Against Slavery and the Rise of Liberal Protestantism,Molly Oshatz
378838967,CHAP-108 Bookcases (closest to chapel),1.1,The Age of Evangelicalism: America's Born-Again Yearss,Steven P. Miller
534216929,CHAP-108 Bookcases (closest to chapel),1.1,The Bible Made Impossible: Why Biblicism Is Not a Truly Evangelical Reading of Scripture,Christian Smith
165358446,CHAP-108 Bookcases (closest to chapel),1.2,The German Roots of Nineteenth-Century American Theology,Annette G. Aubert
547118490,CHAP-108 Bookcases (closest to chapel),1.1,The Making of Working-Class Religion,Matthew Pehl
634269491,CHAP-108 Bookcases (closest to chapel),1.1,The New Metaphysicals: Spirituality and the American Religious Imagination,Coutney Bender
267979047,CHAP-108 Bookcases (closest to chapel),1.1,The Origins of Southern Evangelicalism,Thomas J. Little
206843413,CHAP-108 Bookcases (closest to chapel),1.2,The Oxford Handbook of Evangelical Theology,Gerald R. McDermott
4185552,CHAP-108 Bookcases (closest to chapel),1.1,The Restructuring of American Religion,Robert Wuthnow
746008748,CHAP-108 Bookcases (closest to chapel),1.1,War and the American Difference,Stanley Hauerwas
588395717,CHAP-108 Bookcases (closest to chapel),1.1,White Over Black: American Attitudes Toward the Negro 1550-1812,Winthrop D. Jordan
187341422,CHAP-108 Bookcases (closest to chapel),1.1,"Still Christian, Following Jesus out of American Evangelicalism",David Gushee
541354761,CHAP-108 Bookcases (closest to chapel),1.1,The Uneasy Conscience of Modern Fundamentalism,Richard J. Mouw
176137047,CHAP-108 Bookcases (closest to chapel),1.1,"Race, Religion and Politics: Towards Human Rights in the United States",Stephanie Y. Mitchem
13690460,CHAP-108 Bookcases (closest to chapel),1.1,When Time Shall Be No More,Paul Boyer
551757726,CHAP-108 Bookcases (closest to offices),"5.2, 5.3, and 5.4",The Classics of Western Spirituality (multiple),(multiple)
775705022,CHAP-108 Bookcases (closest to offices),5.2,A Brief Illustrated Guide to Understanding Islam,I. A. Ibrahim
712395829,CHAP-108 Bookcases (closest to offices),6.1,A Concise Introduction to World Religions,William G. Oxtoby & Alan F. Segal
142476497,CHAP-108 Bookcases (closest to offices),6.2,Africa Bible Commentaries: A One-Volume Commentary Written by 70 African Scholars,Tokunboh Adeyemo
17424480,CHAP-108 Bookcases (closest to offices),6.2,An Illustrated Guide to World Religions,Michael D. Coogan
38863294,CHAP-108 Bookcases (closest to offices),6.2,Cambridge Illustrated History: Religion,John Bowler
621692258,CHAP-108 Bookcases (closest to offices),6.1,Civilizations of the Ancient Near East Volume 1,Jack M. Sasson
670607019,CHAP-108 Bookcases (closest to offices),6.1,Civilizations of the Ancient Near East Volume 2,Jack M. Sasson
867304704,CHAP-108 Bookcases (closest to offices),6.1,Civilizations of the Ancient Near East Volume 3,Jack M. Sasson
439480868,CHAP-108 Bookcases (closest to offices),6.1,Civilizations of the Ancient Near East Volume 4,Jack M. Sasson
853248326,CHAP-108 Bookcases (closest to offices),6.2,Conquest of Violence: The Gandhian Philosophy of Conflict,Joan V. Bondurant
306495570,CHAP-108 Bookcases (closest to offices),6.1,Controversial New Religions,james R. Lewis and Jesper Aagaard Petereson
455797463,CHAP-108 Bookcases (closest to offices),6.2,Encyclopedia of Millenialism and Millenial Movements,Richard Landes
452215133,CHAP-108 Bookcases (closest to offices),6.3,Encylopaedia of the Qur'an: Volumes A-Z,Jane Dammen McAuliffe
576938203,CHAP-108 Bookcases (closest to offices),6.1,"Experiencing the World's Religions: Tradition, Challenge, and Change (2nd Edition)",Michael Molloy
557587738,CHAP-108 Bookcases (closest to offices),6.1,"Experiencing the World's Religions: Tradition, Challenge, and Change (4nd Edition)",Michael Molloy
836455932,CHAP-108 Bookcases (closest to offices),6.2,God On Our Side: Religion in Internation Affairs,Shireen T. Hunter
408459226,CHAP-108 Bookcases (closest to offices),6.2,Historical Dictionary of Shaminism,Graham Harvey and Robert J. Wallis
887421519,CHAP-108 Bookcases (closest to offices),5.2,Human Rights and the World's Major Religion: Volume 1 - The Jewish Tradition,Peter J. Haas
743180904,CHAP-108 Bookcases (closest to offices),5.2,Human Rights and the World's Major Religion: Volume 2 - The Christian Tradition,William H. Brackney
772100957,CHAP-108 Bookcases (closest to offices),5.2,Human Rights and the World's Major Religion: Volume 3 - The Islamic Tradition,Muddathir 'Abd Al-Rahim
358037661,CHAP-108 Bookcases (closest to offices),5.2,Human Rights and the World's Major Religion: Volume 4 - The Hindu Tradition,Harold Coward
8825600,CHAP-108 Bookcases (closest to offices),5.2,Human Rights and the World's Major Religion: Volume 5 - The Buddhist Tradition,Robert E. Florida
518739341,CHAP-108 Bookcases (closest to offices),6.2,Instructor's Manual to Accompany Religions of the World,N/A
405082774,CHAP-108 Bookcases (closest to offices),6.2,Introduction to Mythology - Contemporary Approaches to Classical and World Myths,Eva M. Thury and Margaret K. Devinney
632568223,CHAP-108 Bookcases (closest to offices),6.2,Kinh-Thanh,N/A
539514147,CHAP-108 Bookcases (closest to offices),6.2,"Many Peoples, Many Faiths: Women and Men in the World Religions",Robert S. Ellwood and Barbara A. McGraw
801962262,CHAP-108 Bookcases (closest to offices),5.2,Muhammad,Michael Cook
125311253,CHAP-108 Bookcases (closest to offices),6.2,New Standard Bible (Korean),N/A
565468415,CHAP-108 Bookcases (closest to offices),6.2,Palestine and the Arab-Israeli Conflict (3rd Edition),Charles D. Smith
771761907,CHAP-108 Bookcases (closest to offices),6.4,Princeton Encyclopedia of Islamic Political Thought,Gerhard Bowering
537746226,CHAP-108 Bookcases (closest to offices),5.2,Religion and Culture: Contemporary Practices and Perspectives,Richard D. Hecht and Vincent F. Biondo III
701203966,CHAP-108 Bookcases (closest to offices),6.1,Religions of the Ancient World: A Guide,Sarah Iles Johnston
441804742,CHAP-108 Bookcases (closest to offices),6.1,Religions of the World,"Nielsen, Jr, Hein, Reynolds, …"
672943400,CHAP-108 Bookcases (closest to offices),6.1,Religions of the World: Buddhism,Bradley K. Hawkins
58216383,CHAP-108 Bookcases (closest to offices),6.1,Religions of the World: Christianity,Brian Wilson
69110322,CHAP-108 Bookcases (closest to offices),6.1,Religions of the World: Religion in the Twenty-first Century,Mary Pat Fisher
173326329,CHAP-108 Bookcases (closest to offices),6.2,Religious Autobiographies,Gary L. Comstock
485008299,CHAP-108 Bookcases (closest to offices),5.2,Studies on Islam,Merlin L. Swartz
154202564,CHAP-108 Bookcases (closest to offices),6.2,Terror in the Mind of God - The Global Rise of Religious Violence,Mark Juergensmeyer
63217480,CHAP-108 Bookcases (closest to offices),6.1,The Ancient Near East: An Anthology of Texts & Pictures,James B. Pritchard
699825343,CHAP-108 Bookcases (closest to offices),6.4,The Cambridge History of Islam (Volume 1): The Central Islamic Lands,"P.M. Holt, Ann K. S. Lambton, and Bernard Lewis"
135823608,CHAP-108 Bookcases (closest to offices),6.3,The Context of Scripture: Archival Documents - Volume 3,William W. Hallo
260277952,CHAP-108 Bookcases (closest to offices),6.3,The Context of Scripture: Canonical Compositions - Volume 1,William W. Hallo
647074260,CHAP-108 Bookcases (closest to offices),6.3,The Context of Scripture: Monumental Inscriptions- Volume 2,William W. Hallo
337051105,CHAP-108 Bookcases (closest to offices),6.2,"The Destructive Power of Religion: Violence in Judaism, Christianity, and Islam Volume 2",J. Harold Ellens
540055669,CHAP-108 Bookcases (closest to offices),6.2,"The Destructive Power of Religion: Violence in Judaism, Christianity, and Islam Volume 3",J. Harold Ellens
381915143,CHAP-108 Bookcases (closest to offices),6.2,"The Destructive Power of Religion: Violence in Judaism, Christianity, and Islam Volume 4",J. Harold Ellens
592133438,CHAP-108 Bookcases (closest to offices),5.2,The Empty Mirror: Experiences in a Japanese Zen Monastery,Janwillem van de Wetering
90212854,CHAP-108 Bookcases (closest to offices),6.1,The Holy Qur'an,A. Y. Ali
498244504,CHAP-108 Bookcases (closest to offices),6.3,The Koran Interpreted,A.J. Arberry
792864890,CHAP-108 Bookcases (closest to offices),6.4,The NEW Cambridge History of Islam (Volume 2):  The Western Islamic World Eleventh to Eighteenth Centuries,Maribel Fierro
420283589,CHAP-108 Bookcases (closest to offices),6.4,The NEW Cambridge History of Islam (Volume 3): The  Eastern Islamic World Eleventh to Eighteenth Centuries,David O. Morgan and Anthony  Reid
274986762,CHAP-108 Bookcases (closest to offices),6.4,The NEW Cambridge History of Islam (Volume 4): Islamic Cultures and Societities to the End of the Eighteenth Century,Robert Irwin
742489644,CHAP-108 Bookcases (closest to offices),6.4,The NEW Cambridge History of Islam (Volume 5): The Islamic World in the Age of Western Dominance,Francis Robinson
583943193,CHAP-108 Bookcases (closest to offices),6.4,The NEW Cambridge History of Islam (Volume 6): Muslims andd Modernity Culture and Society since 1800,Robert W. Hefner
941146128,CHAP-108 Bookcases (closest to offices),6.3,The Oxford Encylopedia of Ancient Egypt - Volumes 1-3,Donald B. Redford
280736429,CHAP-108 Bookcases (closest to offices),6.4,The Qur'an,Alan Jones
89163413,CHAP-108 Bookcases (closest to offices),6.4,The Qur'an,M. A. S.  Abdel Haleem
820321276,CHAP-108 Bookcases (closest to offices),6.2,The Role of Religion in Ancient Civilizations - Select Readings,Kim Woodring
110458927,CHAP-108 Bookcases (closest to offices),6.2,The Youthful God: Anthropomorphism in Early Islam,Professor Doktor Josef van Ess
590936938,CHAP-108 Bookcases (closest to offices),5.2,Voice of Hezobollah: The Statements of Sayyed Hassan Nassrallah,Nicholas Noe
327469468,CHAP-108 Bookcases (closest to offices),6.1,World Religions,Ramdas Lamb
420067740,CHAP-108 Bookcases (closest to offices),6.2,World Scripture: A Comparative Anthology of Sacred Texts,Andrew Wilson
224511628,CHAP-108 Bookcases (closest to offices),6.4,Qur'anic Studies Today,Angelika Neuwirth and Michael A. Sells
172009340,CHAP-108 Bookcases (closest to offices),6.4,Santa Muerte The Skeleton Saint,Andrew Chestnut
937010324,Exterior (Next to Office),11.2,The Gnostic New Age,April D. Deconick
309667922,Exterior (Next to Office),11.2,N/A,O'Meara
517056819,CHAP-108 Bookcases (closest to offices),7.1,1991 Paine Lecture in Religion: Religion and the Postmodern Vision,N/A
265659382,CHAP-108 Bookcases (closest to offices),7.1,A Critical Introducion to The Study of Religion,Craig Martin
523625367,CHAP-108 Bookcases (closest to offices),7.1,Challenging Richard Dawkins: Why Richard Dawkins is Wrong About God,Kathleen Jones
655562063,CHAP-108 Bookcases (closest to offices),7.1,Comparitive Religious Ethics,David Little and Sumner B. Twiss
550429869,CHAP-108 Bookcases (closest to offices),7.1,Dynamics of Faith,Paul Tillich
197204929,CHAP-108 Bookcases (closest to offices),7.2,Encyclopedia of Science and Religion - Volumes 1-2,N/A
508905312,CHAP-108 Bookcases (closest to offices),7.1,God and Religion in the Postmodern World,David Ray Griffin
713195931,CHAP-108 Bookcases (closest to offices),7.1,Plurality And Ambiguity,David Tracy
656867760,CHAP-108 Bookcases (closest to offices),7.1,Possibilities for Over One Hundredfold More Spiritual Information,Sir John Templeton
498838800,CHAP-108 Bookcases (closest to offices),7.1,Quanum Shift: Theological and Pastoral Implications of Contemporary Developments in Science,Heidi Ann Russell
380426435,CHAP-108 Bookcases (closest to offices),7.1,Religion: A Search for Meaning,Margaret C. Huff and Ann K. Wetherlit
878437244,CHAP-108 Bookcases (closest to offices),7.1,Rethinking Religion: A Concise Introduction,Will Deming
271478430,CHAP-108 Bookcases (closest to offices),7.1,Sacred Fury: Understanding Religious Violence,Chrles Selengut
532460010,CHAP-108 Bookcases (closest to offices),7.1,Skeptical Theism: New Essays,Trent Dougherty & Justin P. McBrayer
302824031,CHAP-108 Bookcases (closest to offices),7.1,Studying Religion: An Introduction through Cases,Gary E. Kessler
744649267,CHAP-108 Bookcases (closest to offices),7.1,Taking Sides,Daniel K. Judd
512081348,CHAP-108 Bookcases (closest to offices),7.1,The Blackwell Companion to the Study of Religion,Robert A. Segal
857713237,CHAP-108 Bookcases (closest to offices),7.2,The Christian Theological Tradition,Catherine A Cory and David T. Landry
665100267,CHAP-108 Bookcases (closest to offices),7.1,The Cognitive Science of Religion,James A. Van Slyke
499978425,CHAP-108 Bookcases (closest to offices),7.2,The Flowering of Mysticism,Bernard McGinn
958589656,CHAP-108 Bookcases (closest to offices),7.2,The Foundations of Mysticism,Bernard McGinn
737608916,CHAP-108 Bookcases (closest to offices),7.2,The Growing of Mysticism,Bernard McGinn
398992021,CHAP-108 Bookcases (closest to offices),7.1,The Idea of the Holy,Rudolf Otto
95116411,CHAP-108 Bookcases (closest to offices),7.1,The Interpretation of Cultures,Clifford Geertz
831317131,CHAP-108 Bookcases (closest to offices),7.2,The Oxford Companion to Christian Thought,N/A
239587570,CHAP-108 Bookcases (closest to offices),7.1,The Problem of Abortion,Susan Dwyer and Joel Feinberg
672651888,CHAP-108 Bookcases (closest to offices),7.1,The Purpose of Life: A Theistic Perspective,Stewart Goetz
585524945,CHAP-108 Bookcases (closest to offices),7.1,The Radical Orthodoxy Reader,John Milbank and Simon Oliver
725478974,CHAP-108 Bookcases (closest to offices),7.1,The Ways of Philosophy: Searching for a Worthwhile Life,A. L. Herman
294585363,CHAP-108 Bookcases (closest to offices),7.1,Theology of Hope,Jurgen Moltmann
632254587,CHAP-108 Bookcases (closest to offices),7.1,Thinking About Religion: A Reader,Ivan  Strenski
105504096,CHAP-108 Bookcases (closest to offices),7.1,Ways of Being Religious,Gary E. Kessler
484060144,Exterior (Next to Office),11.2,"Reframing the Masters of Suspicion: Marx, Nietzsche, and Freud (2 Copies)",Andrew Dole
491876445,CHAP-108 Bookcases (closest to offices),8.3,The Works of Samuel Hopkins Vol. I,Bruce Kuklick
569057135,CHAP-108 Bookcases (closest to offices),8.3,The Works of Samuel Hopkins Vol. II,Bruce Kuklick
13841086,CHAP-108 Bookcases (closest to offices),8.3,The Works of Samuel Hopkins Vol. III,Bruce Kuklick
832854269,Exterior (Next to Office),11.2,Platonopolis,Dominic O'Meara
671595779,Exterior (Next to Office),11.2,Cosmology and Politics,Dominic O'Meara
938924230,CHAP-108 Bookcases (closest to chapel),1.2,Religion in the Secular City: Toward a Postmodern Theology,Harvey Cox
638503230,Unknown,N/A,The Reason For Science,Donald R. Strombeck
